CASEID,Y1,YY1,OCCAT1,OCCAT2,INDCAT,LF,HOUSECL,EDCL,EDUC,AGECL,LIFECL,FAMSTRUCT,KIDS,MARRIED,EXPENSHILO,WSAVED,SAVRES1,SAVRES2,SAVRES3,SAVRES4,SAVRES5,SAVRES6,SAVRES7,SAVRES8,SAVRES9,ASSET,FIN,NFIN,LIQ,CHECKING,SAVING,MMA,CDS,STOCKS,EQUITY,DEQ,BOND,GOVTBND,OBND,MORTBND,RETQLIQ,RETEQ,IRAKH,YESFINRISK,NOFINRISK
173026,56361,5636,1,1,1,1,2,1,5,1,3,4,2,1,3,3,0,0,1,0,0,0,0,0,0,25804.00054,5685.998782,20117.99995,305.9994558,305.9994558,0,0,5379.999326,0,0,0,0,0,0,0,0,0,0,0,0
173036,56391,5639,3,4,4,0,1,2,8,4,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,164394.0012,43000.00289,121393.9983,43000.00289,12999.99645,29999.99739,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173041,56401,5640,2,1,2,1,1,4,12,2,3,4,3,1,3,1,0,0,0,0,0,1,0,0,0,4419000.002,2730000.003,1688999.999,159999.9981,100000.0033,60000.00382,0,0,1499999.996,1879999.996,1499999.996,0,0,0,0,319999.9962,319999.9962,319999.9962,0,0
173046,56411,5641,2,2,2,1,1,3,9,3,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1194980.001,153899.9994,1041080.003,2700.002117,2700.002117,0,0,0,0,85599.9999,71499.9995,0,0,0,0,29999.99739,14100.0004,0,0,0
173056,56441,5644,1,2,2,1,1,2,8,3,4,1,1,2,1,3,0,0,0,0,0,0,0,0,1,435639.9997,22640.00073,413000.0008,9039.999984,1619.997651,7419.998714,0,0,0,8160.001171,0,0,0,0,0,13600.00255,8160.001171,13600.00255,0,1
173061,56451,5645,1,3,1,1,1,3,9,3,3,4,3,1,3,2,0,1,0,0,0,0,0,0,0,247520.0005,62999.99994,184520.0024,1199.995915,1199.995915,0,0,0,0,61800.0004,0,0,0,0,0,61800.0004,61800.0004,0,0,0
173066,56461,5646,3,4,4,0,1,4,14,5,6,3,0,2,3,3,0,0,1,0,0,0,0,0,0,6205399.998,4940000.001,1265399.999,10000.00214,10000.00214,0,0,0,0,4900000.001,900000.003,0,0,0,0,3999999.998,3999999.998,3999999.998,0,0
173071,56471,5647,1,3,1,1,1,3,11,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,232095.9995,118896.0013,113199.9982,42546.00222,0,546.0004482,42000.00177,0,61999.99701,76299.99582,61999.99701,0,0,0,0,14299.99881,14299.99881,14299.99881,0,0
173081,56491,5649,1,1,2,1,1,4,13,1,1,2,0,2,1,3,0,0,0,0,0,0,1,0,0,267009.9991,107170.0022,159840.0023,11649.99992,1649.997775,10000.00214,0,0,1499.997155,23792.49946,1499.997155,0,0,0,0,88249.99698,22292.49869,249.998018,0,0
173086,56501,5650,3,4,4,0,1,1,4,4,6,5,0,1,1,3,0,0,0,0,0,1,0,0,0,140309.9993,35250.001,105059.9983,249.998018,249.998018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173096,56521,5652,1,1,2,1,1,3,9,5,5,3,0,2,1,3,0,0,0,0,0,1,0,0,0,12056200,2524799.999,9531399.999,402200.0014,10000.00214,0,392200.001,499999.9986,29999.99739,182520.0002,29999.99739,499999.9986,249999.9993,0,0,842600.0003,152520.001,79999.99906,0,1
173101,56531,5653,1,1,2,1,1,2,8,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,1109000.003,251499.9965,857499.9979,20500.00032,20500.00032,0,0,0,0,230999.9962,0,0,0,0,0,230999.9962,230999.9962,208999.9987,0,0
173106,56541,5654,1,1,2,1,1,4,12,1,1,2,0,2,3,3,0,0,1,0,0,0,0,0,0,197000.0033,17000.00093,180000.0024,17000.00093,0,11000.00326,5999.997668,0,0,0,0,0,0,0,0,0,0,0,0,1
173111,56551,5655,3,4,4,0,2,2,8,4,6,3,0,2,1,1,1,0,0,0,0,0,0,0,0,40759.99966,33919.99852,6840.00295,7520.003349,7520.003349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173116,56561,5656,1,1,2,1,1,4,13,4,5,3,0,2,1,1,0,0,0,0,0,1,0,0,0,322721.999,89121.99999,233600.0009,16281.99917,2836.001473,11425.9996,2019.999908,9039.999984,0,24889.99918,0,0,0,0,0,38800,17890.0022,38800,0,0
173121,56571,5657,3,4,4,0,1,4,12,6,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,669460.0003,87559.99956,581900.0007,23700.0021,11000.00326,10200.00237,2499.998274,0,10000.00214,31272.00084,20000.00429,0,0,0,0,39359.9999,11272.00017,12500.00042,0,0
173126,56581,5658,3,4,4,0,1,2,8,5,6,5,0,1,1,3,0,0,0,0,0,0,1,0,0,432859.9997,240999.9983,191860.0014,11000.00326,1000.001119,10000.00214,0,0,0,90000.0012,0,0,0,0,0,180000.0024,90000.0012,180000.0024,0,0
173141,56611,5661,2,1,2,1,1,3,9,1,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,200240.0005,45199.99992,155040.0005,21500.00144,13500.00154,7999.999906,0,0,0,11800.00054,0,0,0,0,0,23600.00108,11800.00054,23600.00108,0,0
173146,56621,5662,1,1,2,1,1,4,12,4,5,4,1,1,3,2,0,0,0,0,0,1,0,0,0,1051099.997,1099.998517,1049999.999,1099.998517,1099.998517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173151,56631,5663,2,1,1,1,2,1,7,3,3,4,1,1,3,3,0,0,1,0,0,0,0,0,0,17742160,1002556.001,16739604,2556.001522,2556.001522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173156,56641,5664,1,2,2,1,2,4,12,1,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,6900.001389,6900.001389,0,5699.996427,699.9998787,4999.996549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173161,56661,5666,1,2,2,1,1,3,9,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,287420.0027,46600.00149,240820.0012,2000.002238,2000.002238,0,0,0,7500.00387,17333.0005,7500.00387,0,0,0,0,33099.99995,9832.998438,0,0,0
173166,56671,5667,1,2,2,1,2,2,8,4,5,1,2,2,3,1,0,0,0,0,0,1,0,0,0,50139.99622,50139.99622,0,1139.995667,1099.998517,39.9971497,0,0,0,22999.9986,0,0,0,0,0,45999.9972,22999.9986,0,0,1
173171,56681,5668,2,1,2,1,1,4,14,5,5,4,1,1,3,2,0,0,0,0,0,0,1,0,0,3378180.001,1110580,2267600.001,10579.99972,7080.000324,0,0,0,0,999999.9973,499999.9986,0,0,0,0,100000.0033,100000.0033,100000.0033,0,0
173176,56691,5669,3,4,4,0,1,4,12,4,6,1,2,2,2,1,0,0,1,0,0,0,0,0,0,457010.1991,18470.19881,438540.0002,14570.19897,12930.19822,1639.99894,0,0,0,3900.00165,0,0,0,0,0,3900.00165,3900.00165,3900.00165,0,0
173181,56701,5670,1,3,2,1,1,3,9,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,277441.9976,114021.9998,163420.0014,11499.9993,1499.997155,10000.00214,0,0,0,782.0008209,0,0,0,0,0,98764.00005,782.0008209,1563.999832,0,1
173186,56711,5671,1,3,1,1,2,4,12,4,5,1,1,2,3,2,0,0,0,0,0,0,1,0,0,24112.00259,13111.99933,11000.00326,112.0028757,99.99739779,11.9982402,0,0,0,2599.995672,0,0,0,0,0,12999.99645,2599.995672,0,0,1
173196,56731,5673,1,3,1,1,1,2,8,1,3,4,2,1,1,2,0,0,0,0,0,1,0,0,0,175929,44728.99978,131200.0021,1028.998826,948.9990988,80.00334648,0,0,0,16086.00137,0,0,0,0,0,43699.99915,16086.00137,0,0,0
173201,56741,5674,1,3,2,1,1,2,8,3,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,417820.0002,94000.00025,323819.9982,33400.00119,17599.99979,15800.00321,0,0,0,60600.00087,0,0,0,0,0,60600.00087,60600.00087,0,0,1
173206,56751,5675,1,3,2,1,1,4,14,5,5,4,1,1,1,3,0,0,0,0,1,0,0,0,0,595830.001,6630.002082,589199.999,6630.002082,4429.997811,2199.997034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173211,56761,5676,2,1,2,1,1,4,13,3,2,5,0,1,3,1,0,0,0,0,0,1,0,0,0,9142599.999,1708000.003,7434599.997,337999.9983,18000.00205,69999.99692,0,0,799999.9996,1350000,799999.9996,0,0,0,0,550000.0003,550000.0003,550000.0003,0,0
173216,56771,5677,1,1,2,1,1,4,12,5,5,5,0,1,3,3,0,0,0,0,0,0,0,0,1,56604419.99,51166019.99,5438399.999,63499.99959,63499.99959,0,0,0,49199999.99,50151799.99,49199999.99,0,0,0,0,1106000,951800.0012,154199.9989,0,0
173221,56781,5678,1,2,2,1,1,3,10,1,3,4,3,1,1,3,0,0,0,0,1,0,0,0,0,68882.00013,4999.996549,63882.00178,3000.003357,1000.001119,2000.002238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173226,56791,5679,3,4,4,0,1,2,8,5,6,5,0,1,3,3,0,0,0,0,1,0,0,0,0,1594500.001,190179.9999,1404320,173799.9991,163799.9988,10000.00214,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173241,56821,5682,1,1,2,1,1,4,13,3,2,5,0,1,2,3,0,0,0,0,0,0,1,0,0,548030.0018,198650.0011,349380.0025,22399.99612,4700.004355,17700.00081,0,11000.00326,0,22500.00256,0,0,0,0,0,165000.0037,22500.00256,165000.0037,0,0
173246,56831,5683,1,2,2,1,2,4,12,1,4,1,3,2,1,1,0,0,1,0,0,0,0,0,0,9199.995821,4500.000513,4700.004355,799.9972765,799.9972765,0,0,0,0,2146.000429,0,0,0,0,0,3700.003236,2146.000429,0,1,0
173251,56841,5684,1,3,2,1,2,2,8,3,3,4,1,1,1,2,0,0,0,0,0,1,0,0,0,34049.99966,16049.99942,18000.00205,1600.0036,1600.0036,0,0,0,0,3119.998425,0,0,0,0,0,14200.00142,3119.998425,0,0,0
173256,56851,5685,1,1,2,1,2,4,14,1,1,2,0,2,2,1,0,0,0,0,1,0,0,0,0,2700.002117,1300.00236,1399.999757,1300.00236,300.0012404,1000.001119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173261,56861,5686,4,4,4,1,2,3,9,4,5,1,1,2,1,2,0,0,0,0,0,0,1,0,0,17059.99937,11859.99898,5200.000391,399.9986382,399.9986382,0,0,0,0,5767.999724,0,0,0,0,0,11460.00034,5767.999724,11460.00034,0,1
173271,56881,5688,1,1,2,1,2,3,9,1,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,11999.99895,1199.995915,10800.00304,1199.995915,1199.995915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173276,56891,5689,3,4,4,0,2,4,12,4,6,3,0,2,3,2,0,0,1,0,0,0,0,0,0,661900.0034,447000.0027,214900.0008,7999.999906,7999.999906,0,0,0,10000.00214,18580.00143,10000.00214,0,0,0,0,429000.0006,8579.999288,429000.0006,0,0
173281,56901,5690,1,3,2,1,1,2,8,3,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,208000.0021,2425.000226,205574.9973,2425.000226,2174.997684,249.998018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173286,56911,5691,2,2,2,1,1,4,13,4,5,3,0,2,3,2,0,0,0,0,0,0,1,0,0,790399.9961,90399.99984,699999.9963,17399.99957,399.9986382,2000.002238,14999.99869,0,25000.00084,25000.00084,25000.00084,0,0,0,0,35000.00298,0,35000.00298,0,1
173291,56921,5692,4,4,4,0,1,2,8,3,3,4,2,1,1,3,0,0,0,0,0,0,1,0,0,294240.0007,22819.99966,271420.0028,7500.000251,3839.999593,3659.998849,0,9200.001249,0,451.9994564,0,0,0,0,0,6120.001783,451.9994564,0,0,1
173296,56931,5693,3,4,4,0,1,4,13,6,6,5,0,1,3,3,0,0,1,0,0,0,0,0,0,2149599.999,1603399.999,546199.9961,230000.0041,159999.9981,0,20000.00429,128199.9987,329000.0009,739439.9995,520399.9998,0,0,0,0,273800.0006,219039.998,273800.0006,0,0
173306,56951,5695,1,3,2,1,1,2,8,3,3,4,3,1,3,2,0,0,0,0,0,1,0,0,0,207218.0022,105897.9988,101319.9979,1649.997775,1649.997775,0,0,0,0,22879.99991,0,0,0,0,0,103999.9988,22879.99991,0,0,1
173311,56971,5697,2,1,1,1,1,2,5,4,5,5,0,1,3,2,0,0,0,0,0,0,1,0,0,51546179.99,19112600,32433580,225200.0005,120200.0006,0,105000.0017,511600.0008,3000000.001,3578400,3000000.001,13200000,0,0,0,1927999.999,578399.9995,0,0,0
173321,56991,5699,1,1,1,1,1,4,12,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,481682679.9,250859.9987,481431820,250859.9987,146859.9999,0,104000.0006,0,0,0,0,0,0,0,0,0,0,0,1,0
173326,57001,5700,1,1,2,1,2,4,13,1,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,35299.99879,2499.998274,32800.00052,2499.998274,2000.002238,499.996036,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173331,57011,5701,1,3,2,1,2,3,9,3,2,5,0,1,1,3,0,0,0,0,0,1,0,0,0,40899.99963,6020.000766,34879.99887,3499.999393,2899.996913,600.0024809,0,0,0,366.0015133,0,0,0,0,0,2520.001373,366.0015133,0,0,0
173341,57031,5703,2,1,1,1,1,2,8,4,5,5,0,1,3,2,0,0,0,0,0,1,0,0,0,50696175.99,295107.9977,50401067.99,259588.001,152233.9992,0,107354,0,0,0,0,0,0,0,0,0,0,0,0,0
173346,57041,5704,2,2,2,1,1,1,2,3,3,4,3,1,3,2,1,0,0,0,0,0,0,0,0,359499.9997,4500.000513,354999.9992,4500.000513,4500.000513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173356,57061,5706,1,1,2,1,1,4,12,2,3,4,4,1,3,1,0,0,0,0,0,1,0,0,0,664760.0014,86100.00317,578659.9982,6100.004113,5999.997668,0,0,0,0,79999.99906,0,0,0,0,0,79999.99906,79999.99906,0,0,0
173361,57071,5707,1,1,2,1,1,4,12,2,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,2072573.999,272373.9996,1800199.997,97774.00138,12974.00057,84799.999,0,0,0,16290.00041,0,0,0,0,0,174600,16290.00041,23399.99905,0,0
173371,57091,5709,1,3,1,1,1,2,8,4,5,5,0,1,3,2,0,0,0,0,0,1,0,0,0,737450.0016,633250.0008,104200.0008,7399.997425,1399.999757,1300.00236,4700.004355,33000.00074,0,358233.9999,0,0,0,0,0,586849.9959,358233.9999,649.9966562,0,0
173376,57101,5710,2,3,2,1,1,3,9,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,3136999.999,476599.9996,2660400.001,66599.99854,58799.99886,0,7799.999682,0,249999.9993,384999.9966,249999.9993,0,0,0,0,159999.9981,134999.9973,109999.9964,0,0
173391,57131,5713,3,4,4,0,1,2,8,6,6,3,0,2,3,3,0,0,0,0,0,1,0,0,0,281370.0018,125250.0022,156119.9996,10250.00016,4999.996549,5250.003614,0,60000.00382,0,0,0,0,0,0,0,0,0,0,0,0
173396,57141,5714,1,1,2,1,1,4,14,5,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,1019200.004,464999.9957,554199.9996,65000.00037,7999.999906,57000.00046,0,0,0,90000.0012,0,0,0,0,0,400000.0043,90000.0012,400000.0043,0,0
173401,57151,5715,2,2,2,1,2,2,4,4,5,1,1,2,1,1,0,0,1,0,0,0,0,0,0,8940.002586,3800.000634,5140.001953,3800.000634,799.9972765,3000.003357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173411,57171,5717,3,4,4,0,1,4,12,4,6,3,0,2,3,2,0,0,0,0,0,0,1,0,0,293007.9998,67607.99909,225399.9971,5007.999597,97.99799266,4909.997986,0,32400.00007,0,5999.997668,0,0,0,0,0,29999.99739,5999.997668,0,0,0
173426,57201,5720,2,1,1,1,1,4,12,5,5,5,0,1,1,1,1,0,0,0,0,0,0,0,0,11770000,2886999.999,8883000.002,4999.996549,4999.996549,0,0,0,0,1863999.998,1499999.996,0,0,0,0,1040000,364000.0002,1040000,0,0
173431,57211,5721,1,1,1,1,1,4,14,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,595839.9999,213439.9989,382400.0027,17439.99853,1640.00075,15799.99959,0,0,0,163120.0002,0,0,0,0,0,196000.0004,163120.0002,113800.0025,1,0
173441,57231,5723,3,4,4,0,1,4,12,4,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,9677359.998,9448299.999,229060.0014,13900.00018,0,0,13900.00018,0,7999999.996,9290599.997,7999999.996,0,0,0,0,1434000.002,1290599.999,1434000.002,0,0
173451,57251,5725,2,1,2,1,1,1,7,5,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,32092600,5775000.003,26317600,125000.0042,25000.00084,100000.0033,0,2000000.004,0,3600000.003,3600000.003,0,0,0,0,0,0,0,1,0
173461,57271,5727,1,2,2,1,1,4,12,3,1,2,0,2,3,1,0,0,0,0,0,0,1,0,0,107300.0034,57000.00046,50300.00291,6999.998787,6999.998787,0,0,0,0,50000.00167,0,0,0,0,0,50000.00167,50000.00167,50000.00167,0,0
173466,57281,5728,1,2,2,1,2,3,9,1,3,4,1,1,3,3,0,0,1,0,0,0,0,0,0,17158.00098,11777.99985,5380.002945,4400.003115,2099.999636,2300.003479,0,6500.002751,0,0,0,0,0,0,0,0,0,0,0,1
173471,57291,5729,4,4,4,1,2,2,8,4,5,3,0,2,3,3,0,0,0,0,0,0,1,0,0,49259.99922,47319.99904,1939.998371,27360.00094,1759.999436,25600.00151,0,0,0,1490.998927,0,0,0,0,0,19960.00171,1490.998927,13999.99757,0,1
173476,57301,5730,2,1,1,1,1,4,13,3,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,20119400,9737999.996,10381400,15999.99981,15999.99981,0,0,0,2000000.004,5500999.995,4499999.997,0,0,0,0,1722000,1000999.998,172000.0025,0,0
173481,57311,5731,1,2,2,1,1,2,8,2,3,4,2,1,3,3,0,0,0,0,1,0,0,0,0,329638.0011,66457.99916,263180.0001,66457.99916,30901.9987,35556.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173495,57335,5733,3,4,4,0,2,2,8,4,6,5,0,1,1,3,0,0,0,0,0,1,0,0,0,949.9978967,949.9978967,0,949.9978967,859.9975246,90.00037213,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173496,57341,5734,1,1,2,1,1,4,12,3,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,348085.9984,119285.9993,228799.9991,6285.999453,4879.999671,1405.999782,0,0,0,62149.99763,0,0,0,0,0,112999.9998,62149.99763,112999.9998,0,0
173501,57351,5735,2,3,2,1,1,4,12,3,3,4,2,1,2,2,0,0,0,0,0,1,0,0,0,783200.0007,173000.0036,610200.0007,3000.003357,0,2000.002238,1000.001119,0,10000.00214,79999.99906,10000.00214,0,0,0,0,100000.0033,69999.99692,0,0,0
173506,57361,5736,2,1,2,1,1,4,12,4,5,5,0,1,1,3,0,0,0,0,0,0,1,0,0,20973400,306400.0009,20667000,224199.9994,208199.9996,0,16000.00162,0,0,0,0,0,0,0,0,0,0,0,0,0
173511,57371,5737,1,2,2,1,2,2,8,1,3,4,1,1,1,2,0,0,0,0,1,0,0,0,0,14678.00038,3678.000733,11000.00326,3361.997013,861.9987391,2499.998274,0,300.0012404,16.0006693,16.0006693,16.0006693,0,0,0,0,0,0,0,0,1
173516,57381,5738,2,1,1,1,2,4,12,1,1,2,0,2,1,3,0,0,0,0,0,0,1,0,0,89320.00261,4199.999272,85119.99972,4199.999272,2150.002858,2049.996414,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173521,57391,5739,1,1,2,1,1,4,13,3,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,274480.0028,134859.9991,139620.0037,30500.00066,900.0037213,6999.998787,22599.99815,6999.998787,0,45550.00076,0,0,0,0,0,92000.00344,45550.00076,67000.0026,0,0
173526,57401,5740,1,2,2,1,1,4,12,3,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,425000.0016,174399.9998,250600,28799.99966,13800.00278,14999.99869,0,0,0,50569.9986,0,0,0,0,0,145600.0001,50569.9986,145600.0001,0,0
173536,57421,5742,1,1,2,1,1,4,14,1,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,607039.9997,185939.998,421100.0035,36999.99617,7999.999906,25000.00084,4000.004477,50000.00167,54999.99822,80181.00041,54999.99822,0,0,0,0,43940.00195,25180.99857,0,0,1
173551,57451,5745,2,1,2,1,1,4,13,4,5,4,1,1,3,3,0,0,0,0,0,0,1,0,0,5600599.998,1787000,3813599.998,585000.0033,535000.0016,0,50000.00167,60000.00382,199999.9976,629999.9994,449999.997,0,0,0,0,390000.0022,180000.0024,300000.001,0,0
173556,57461,5746,1,1,2,1,1,4,14,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,2224800.002,1563000.003,661799.9988,102999.9977,3000.003357,100000.0033,0,0,60000.00382,900000.003,60000.00382,0,0,0,0,900000.003,539999.9982,799999.9996,0,0
173566,57481,5748,3,4,4,0,1,2,8,4,6,4,1,1,3,3,0,0,0,0,0,1,0,0,0,1350600.002,521000.0041,829599.9984,125999.9963,13999.99757,111999.9987,0,0,44999.99608,361999.998,44999.99608,0,0,0,0,350000.0027,317000.0019,170000.0003,0,0
173576,57501,5750,1,2,1,1,1,2,8,6,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,159379.998,41060.0009,118320.0007,12999.99645,4000.004477,9000.001025,0,0,0,3749.997411,0,0,0,0,0,26799.99923,3749.997411,25000.00084,0,0
173581,57511,5751,2,1,1,1,1,4,14,6,5,3,0,2,3,3,0,0,0,0,0,0,1,0,0,37879500,6053200,31826300,79999.99906,0,0,79999.99906,0,999999.9973,1150000.002,999999.9973,0,0,0,0,149999.996,149999.996,149999.996,0,0
173586,57521,5752,1,3,1,1,2,3,9,1,3,4,2,1,2,2,0,0,0,1,0,0,0,0,0,25440.99904,3640.999976,21799.99726,1.004226106,0,0,0,0,0,1062.000772,0,0,0,0,0,3639.99756,1062.000772,0,0,1
173591,57531,5753,1,2,2,1,1,2,8,2,4,1,1,2,1,1,0,0,0,0,0,0,1,0,0,124102.0017,31562.00324,92539.99844,561.9974987,409.9956639,0,152.0000254,0,0,30999.9985,0,0,0,0,0,30999.9985,30999.9985,30999.9985,0,0
173596,57541,5754,1,1,2,1,1,3,9,2,1,2,0,2,1,3,0,0,0,0,0,1,0,0,0,317150.0025,120149.9992,197000.0033,2649.998895,600.0024809,2000.002238,0,4999.996549,12000.00438,73499.99631,12000.00438,0,0,0,0,97499.99603,61500.00097,7500.00387,0,0
173601,57551,5755,1,1,2,1,1,4,13,1,2,5,0,1,1,3,0,0,0,0,0,1,0,0,0,405929.9975,51929.9994,353999.9981,5049.999771,3000.003357,50.00322244,2000.002238,0,0,21473.99832,0,0,0,0,0,46879.99963,21473.99832,0,0,0
173606,57561,5756,1,2,2,1,2,3,11,1,4,1,1,2,3,3,0,0,0,0,0,1,0,0,0,14490.0002,10609.99984,3879.998552,4849.995928,1199.995915,3650.000014,0,0,0,4080.000585,0,0,0,0,0,4080.000585,4080.000585,0,0,0
173611,57571,5757,1,3,2,1,2,2,4,2,3,4,3,1,3,2,0,0,0,1,0,0,0,0,0,4700.004355,1499.997155,3199.998153,1499.997155,1499.997155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173616,57581,5758,2,1,2,1,1,3,9,2,2,5,0,1,1,3,0,0,0,0,0,1,0,0,0,1885769.997,517549.9988,1368219.998,38500.00237,25499.99687,0,12999.99645,0,33000.00074,267000.0003,143500.0023,0,0,0,0,325000.0018,123499.998,264999.998,0,0
173626,57601,5760,2,1,1,1,1,2,8,3,3,4,4,1,3,3,0,0,0,0,0,0,1,0,0,4827340.001,2167000.001,2660340.001,86999.99785,75000.00251,12000.00438,0,900000.003,0,364499.9963,0,0,0,0,0,680000.0011,109999.9964,300000.001,0,0
173631,57611,5761,1,1,2,1,1,4,12,3,4,1,2,2,3,3,0,1,0,0,0,0,0,0,0,1570900.004,1053300.004,517600.0002,112699.9986,39999.99953,72699.99903,0,0,0,829999.997,0,0,0,0,0,940000.0025,760000.0001,39999.99953,0,0
173636,57621,5762,4,4,4,1,1,4,12,3,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,742800.0026,434200.001,308600.0016,17199.99573,1199.995915,15999.99981,0,0,13999.99757,216999.9986,164000.0026,0,0,0,0,52999.99598,52999.99598,52999.99598,0,0
173646,57641,5764,1,2,1,1,1,2,8,1,4,1,1,2,3,3,0,1,0,0,0,0,0,0,0,68302.00437,14001.99698,54299.99834,1.999405131,0,1.999405131,0,0,0,13999.99757,0,0,0,0,0,13999.99757,13999.99757,0,0,1
173656,57661,5766,1,3,2,1,1,2,8,2,3,4,3,1,3,2,0,1,0,0,0,0,0,0,0,145604.0007,15603.99998,129999.9989,404.0010673,264.0010916,139.9999757,0,0,0,3400.000186,0,0,0,0,0,15199.99892,3400.000186,0,0,1
173661,57671,5767,3,4,4,0,1,2,8,6,6,3,0,2,1,3,0,0,0,0,0,0,0,0,1,1507699.996,516299.9997,991399.9967,7999.999906,3000.003357,0,0,0,0,370849.9984,370849.9984,0,0,0,0,0,0,0,0,1
173666,57681,5768,1,2,2,1,1,3,11,4,5,1,1,2,1,1,0,0,0,0,0,1,0,0,0,535418.0021,76218.00212,459200.0018,1118.000401,499.996036,450.0018607,0,0,9600.003506,9600.003506,9600.003506,0,0,0,0,65000.00037,0,65000.00037,0,0
173671,57691,5769,1,2,2,1,2,3,9,3,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,15083.99904,10484.00113,4599.99791,7244.000399,3086.0013,4158.000908,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173676,57701,5770,4,4,4,1,2,2,8,4,5,3,0,2,1,1,0,0,0,0,1,0,0,0,0,145061.9991,11862.00019,133200.0007,1362.000203,0,279.9999515,1082.002061,0,0,0,0,0,0,0,0,0,0,0,0,0
173686,57721,5772,2,1,2,1,1,4,12,3,3,4,3,1,3,3,0,1,0,0,0,0,0,0,0,10261278,2271838,7989440,193238.0023,12668.00111,61710.00003,118860.0011,89799.99917,739999.9958,1888799.999,1646000.002,0,0,0,0,205800.0005,205800.0005,170400.0007,0,0
173691,57731,5773,1,1,2,1,1,3,11,1,3,4,1,1,3,1,0,0,0,0,0,0,1,0,0,246271.999,7512.000301,238760.0023,2512.000133,2512.000133,0,0,0,0,0,0,0,0,0,0,4999.996549,0,0,0,0
173696,57741,5774,3,4,4,0,1,1,3,5,6,4,1,1,1,3,0,0,0,0,0,0,1,0,0,359819.9986,33900.00085,325919.9978,12299.99658,12299.99658,0,0,21599.99884,0,0,0,0,0,0,0,0,0,0,0,0
173701,57751,5775,1,3,1,1,1,3,11,3,3,4,1,1,3,2,0,0,0,0,0,0,1,0,0,700239.9991,374000.0006,326239.9985,7999.999906,7999.999906,0,0,0,0,216859.9986,0,0,0,0,0,366000.0007,216859.9986,0,0,0
173726,57801,5780,2,1,1,1,1,4,12,3,3,4,2,1,3,2,0,0,0,0,0,0,1,0,0,17903800,270999.9957,17632800,270999.9957,12000.00438,259000.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173731,57811,5781,1,1,2,1,1,4,13,1,3,4,1,1,1,3,0,0,0,0,0,1,0,0,0,406599.9991,103979.9993,302620.0034,4720.003835,1000.001119,1799.998396,1919.997082,0,0,70210.0014,0,0,0,0,0,98260.00158,70210.0014,86079.99645,0,0
