CASEID,Y1,YY1,OCCAT1,OCCAT2,INDCAT,LF,HOUSECL,EDCL,EDUC,AGECL,LIFECL,FAMSTRUCT,KIDS,MARRIED,EXPENSHILO,WSAVED,SAVRES1,SAVRES2,SAVRES3,SAVRES4,SAVRES5,SAVRES6,SAVRES7,SAVRES8,SAVRES9,ASSET,FIN,NFIN,LIQ,CHECKING,SAVING,MMA,CDS,STOCKS,EQUITY,DEQ,BOND,GOVTBND,OBND,MORTBND,RETQLIQ,RETEQ,IRAKH,YESFINRISK,NOFINRISK,RISK_RATIO,RISK_RATIO_EXT,RISK_LABEL,RISK_LABEL_EXT,RISK_LABEL_NAME
215651,16071,1607,1,1,2,1,1,4,14,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,749360,340000,409360,20000,10000,0,10000,0,0,126000,0,0,0,0,0,320000,126000,190000,0,0,37.05882353,74.11764706,3,5,Moderate
215656,16081,1608,1,1,2,1,2,4,12,1,2,5,0,1,2,3,0,0,0,0,0,0,1,0,0,66220,60260,5960,23700,8000,15000,0,0,0,7190,4000,0,0,0,0,29780,3190,10820,0,0,11.93162961,17.22535679,2,2,Conservative
215661,16091,1609,2,1,1,1,1,4,12,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,8131400,1554000,6577400,243000,136000,0,107000,0,250000,1268000,250000,0,0,0,0,1018000,1018000,168000,0,0,81.5958816,100,5,5,Very Aggressive
215666,16101,1610,2,1,1,1,1,2,8,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,10679840,537400,10142440,177400,14600,82800,80000,0,0,106000,0,0,0,0,0,254000,0,0,0,0,19.72459993,19.72459993,2,2,Conservative
215676,16121,1612,4,4,4,1,1,4,12,2,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,339500,180500,159000,1500,1500,0,0,0,0,60860,0,0,0,0,0,179000,60860,179000,0,0,33.71745152,67.43490305,3,4,Moderate
215686,16141,1614,1,1,2,1,1,4,14,1,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,574500,226500,348000,26000,0,0,26000,0,60000,81200,60000,0,0,0,0,136000,21200,30000,0,0,35.84988962,45.20971302,3,3,Moderate
215691,16151,1615,3,4,4,0,1,3,9,5,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,2829100,1965000,864100,85000,15000,35000,35000,0,200000,1257000,260000,0,0,0,0,1360000,877000,960000,0,0,63.96946565,100,4,5,Aggressive
215696,16161,1616,1,1,2,1,1,4,14,3,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,2282620,1336600,946020,46200,16200,20000,10000,0,0,1290000,0,0,0,0,0,1290000,1290000,720000,0,0,96.51354182,100,5,5,Very Aggressive
215701,16171,1617,4,4,4,0,2,4,12,2,4,1,2,2,3,3,0,1,0,0,0,0,0,0,0,112650,105530,7120,1930,1680,0,0,0,87600,87600,87600,0,0,0,0,0,0,0,0,0,83.00957074,83.00957074,5,5,Very Aggressive
215716,16201,1620,1,3,2,1,2,2,8,2,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,18584,18584,0,2700,2700,0,0,0,0,15000,0,0,0,0,0,15000,15000,0,0,0,80.7145932,100,5,5,Very Aggressive
215721,16211,1621,2,2,2,1,1,4,12,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,1602000,429900,1172100,69900,9900,60000,0,0,35000,248750,35000,0,0,0,0,225000,213750,225000,0,0,57.86229356,100,4,5,Aggressive
215731,16231,1623,3,4,4,0,1,2,8,4,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,138100,39600,98500,12200,1000,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
215736,16241,1624,2,2,2,1,1,3,10,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,954020,331000,623020,4500,1000,3500,0,25000,0,240000,0,0,0,0,0,301500,240000,1500,0,0,72.50755287,100,5,5,Very Aggressive
215741,16251,1625,1,1,2,1,1,3,11,2,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,349110,35670,313440,19670,4000,3600,12000,10000,0,5000,0,0,0,0,0,5000,5000,0,0,0,14.01738155,28.03476311,2,2,Conservative
215746,16261,1626,3,4,4,0,1,4,12,6,6,1,1,2,3,3,0,0,0,0,0,0,1,0,0,792800,724400,68400,147000,4200,142800,0,16200,148600,324800,148600,0,0,0,0,352400,176200,352400,0,0,44.83710657,69.1606847,3,4,Moderate
215756,16281,1628,3,4,4,0,1,2,8,6,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,578720,294000,284720,9000,9000,0,0,0,0,142500,0,0,0,0,0,285000,142500,285000,0,1,48.46938776,96.93877551,3,5,Moderate
215761,16291,1629,1,2,2,1,1,3,9,1,3,4,1,1,3,3,0,0,0,0,0,0,1,0,0,99076.66667,2510,96566.66667,2510,810,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
215771,16311,1631,1,1,2,1,2,3,9,1,1,2,0,2,1,1,0,0,0,0,0,1,0,0,0,13700,1100,12600,1100,900,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
215781,16331,1633,1,1,2,1,2,2,8,3,4,1,2,2,2,3,0,0,0,1,0,0,0,0,0,959800,959800,0,2200,2200,0,0,0,50000,359300,50000,0,0,0,0,400600,309300,0,0,0,37.43488227,69.66034591,3,4,Moderate
215791,16351,1635,2,1,1,1,1,2,8,6,5,5,0,1,3,2,0,0,0,0,1,0,0,0,0,110920,7300,103620,7300,1000,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
215796,16361,1636,1,1,2,1,2,4,12,3,1,2,0,2,3,2,0,0,0,0,0,0,1,0,0,163620,160020,3600,23500,1500,1000,21000,0,0,40833,0,0,0,0,0,136520,40833,130000,0,0,25.51743532,51.03487064,2,4,Conservative
215801,16371,1637,3,4,4,0,1,2,8,6,6,3,0,2,3,3,0,1,0,0,0,0,0,0,0,1156120,560000,596120,6000,6000,0,0,0,554000,554000,554000,0,0,0,0,0,0,0,0,0,98.92857143,98.92857143,5,5,Very Aggressive
215806,16381,1638,2,1,2,1,1,4,12,6,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,405360800,19066800,386294000,210800,0,0,210800,16856000,0,2000000,2000000,0,0,0,0,0,0,0,0,0,10.48943714,10.48943714,2,2,Conservative
215811,16391,1639,1,1,2,1,1,4,12,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,499600,188500,311100,18000,13000,5000,0,0,0,135000,0,0,0,0,0,170500,135000,50500,0,0,71.61803714,100,5,5,Very Aggressive
215816,16401,1640,1,2,2,1,2,3,9,4,5,1,2,2,3,2,0,0,0,0,0,0,1,0,0,35800,18600,17200,9300,1300,8000,0,0,0,2400,0,0,0,0,0,8000,2400,0,0,0,12.90322581,25.80645161,2,2,Conservative
215821,16411,1641,1,2,2,1,2,3,9,3,3,4,1,1,3,3,0,0,0,0,0,0,1,0,0,110941,35901,75040,10901,5901,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
215826,16421,1642,1,3,2,1,1,2,8,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,330200,71000,259200,4000,4000,0,0,0,0,50000,0,0,0,0,0,67000,50000,17000,0,0,70.42253521,100,5,5,Very Aggressive
215831,16431,1643,2,1,2,1,1,4,13,5,5,5,0,1,1,1,0,0,0,0,0,1,0,0,0,22292500,4921500,17371000,306500,0,0,306500,0,1200000,3715000,2950000,0,0,0,0,640000,515000,265000,1,0,75.48511633,85.94940567,5,5,Very Aggressive
215841,16451,1645,2,2,2,1,1,4,12,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,2223980,616580,1607400,126980,2600,63080,61300,0,23400,249660,23400,0,0,0,0,107600,59600,107600,0,0,40.49109605,50.15731941,3,4,Moderate
215846,16461,1646,1,1,1,1,1,4,12,4,5,4,1,1,1,3,0,0,0,0,0,1,0,0,0,983360,338600,644760,18600,1000,17000,0,0,28000,228000,28000,0,0,0,0,270000,200000,270000,0,0,67.33608978,100,4,5,Aggressive
215851,16471,1647,2,1,2,1,1,1,7,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,9424920,1745000,7679920,790000,0,0,790000,0,0,50750,0,0,0,0,0,175000,50750,175000,0,0,2.908309456,5.816618911,1,1,Very Conservative
215856,16481,1648,1,1,2,1,1,4,12,2,4,1,2,2,3,3,0,1,0,0,0,0,0,0,0,412000,53000,359000,18000,8500,9500,0,0,0,16500,0,0,0,0,0,25000,11500,0,0,0,31.13207547,52.83018868,3,4,Moderate
215866,16501,1650,1,1,2,1,1,4,14,6,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,30931600,25671600,5260000,87600,35800,0,51800,0,1000000,9577380,3400000,5666000,0,0,0,4318000,1457380,3980000,0,0,37.30729678,42.98430951,3,3,Moderate
215871,16511,1651,2,1,2,1,1,4,14,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,171669180,6804000,164865180,208400,0,0,208400,0,0,2513080,2300000,0,0,0,0,594000,213080,0,0,0,36.93533216,40.0670194,3,3,Moderate
215876,16521,1652,2,1,2,1,1,3,11,3,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,19936600,320000,19616600,160000,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
215886,16541,1654,2,1,1,1,1,3,9,3,4,1,2,2,1,3,0,0,1,0,0,0,0,0,0,428920,22500,406420,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
215891,16551,1655,2,1,2,1,1,4,13,2,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,27052200,4639400,22412800,3491600,1292000,1695200,504400,480000,0,451860,0,0,0,0,0,667800,451860,0,0,1,9.739621503,19.47924301,1,2,Very Conservative
215896,16561,1656,2,1,2,1,1,4,14,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,13332200,2929000,10403200,15000,15000,0,0,0,500000,750000,500000,2014000,0,0,0,250000,250000,250000,0,0,25.60600888,34.14134517,2,3,Conservative
215901,16571,1657,1,3,1,1,1,2,8,4,5,5,0,1,3,2,0,0,0,0,0,1,0,0,0,93460,22860,70600,560,500,60,0,0,0,17440,0,0,0,0,0,22300,17440,0,0,1,76.29046369,100,5,5,Very Aggressive
215906,16581,1658,1,1,1,1,1,4,12,1,3,4,2,1,3,2,0,1,0,0,0,0,0,0,0,499080,68480,430600,21420,12120,9300,0,0,0,42846,0,0,0,0,0,45060,42846,0,0,0,62.5671729,100,4,5,Aggressive
215911,16591,1659,3,4,4,0,2,4,12,6,6,5,0,1,3,3,0,0,0,0,1,0,0,0,0,33800,16000,17800,16000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
215916,16601,1660,3,4,4,0,1,4,13,4,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,45027460,1943600,43083860,464000,0,365800,98200,33200,0,331240,0,0,0,0,0,946400,331240,946400,0,0,17.04260136,34.08520272,2,3,Conservative
215921,16611,1661,1,2,2,1,1,3,9,4,5,3,0,2,1,2,0,0,0,0,0,1,0,0,0,327800,3900,323900,2900,900,2000,0,0,1000,1000,1000,0,0,0,0,0,0,0,0,1,25.64102564,25.64102564,2,2,Conservative
215926,16621,1662,1,2,2,1,2,3,9,4,5,1,5,2,1,3,0,0,0,0,0,1,0,0,0,134508,89468,45040,57440,21820,34720,0,20000,0,3320,0,0,0,0,0,0,0,0,0,0,3.710823982,3.710823982,1,1,Very Conservative
215931,16631,1663,2,1,2,1,1,4,12,6,5,5,0,1,3,3,0,0,1,0,0,0,0,0,0,181161380,127629600,53531780,5930400,0,28800,5901600,0,19000000,70587200,70390000,0,0,0,0,197200,197200,197200,1,0,55.30629258,55.4608022,4,4,Aggressive
215936,16641,1664,3,4,4,0,1,2,8,6,6,5,0,1,1,1,1,0,0,0,0,0,0,0,0,209920,56000,153920,20000,20000,0,0,0,15000,15000,15000,0,0,0,0,21000,0,21000,0,1,26.78571429,26.78571429,2,2,Conservative
215946,16661,1666,3,4,4,0,1,4,13,6,6,5,0,1,3,3,0,0,1,0,0,0,0,0,0,11238864,10042864,1196000,397864,14220,88582,295062,0,3000000,3452218,3250000,0,0,0,0,269000,112350,269000,0,0,34.3748357,35.49354049,3,3,Moderate
215951,16671,1667,1,1,2,1,1,4,12,3,2,5,0,1,3,2,0,0,0,0,0,1,0,0,0,660400,297000,363400,17000,12000,5000,0,0,0,280000,0,0,0,0,0,280000,280000,280000,0,0,94.27609428,100,5,5,Very Aggressive
215966,16701,1670,3,4,4,0,1,4,12,6,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,1072800,666800,406000,59400,59400,0,0,0,0,607400,607400,0,0,0,0,0,0,0,0,0,91.09178164,91.09178164,5,5,Very Aggressive
215971,16711,1671,1,1,2,1,2,4,12,2,4,1,2,2,3,3,0,1,0,0,0,0,0,0,0,116720,93400,23320,18400,13500,4500,0,0,0,15000,0,0,0,0,0,75000,15000,0,0,1,16.05995717,32.11991435,2,3,Conservative
215976,16721,1672,1,2,2,1,2,3,9,2,4,1,4,2,1,3,0,0,0,0,0,0,1,0,0,18270,1270,17000,1270,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
215981,16731,1673,1,3,2,1,1,4,13,3,3,4,3,1,1,3,0,0,0,0,0,1,0,0,0,617790,135950,481840,58450,6000,52400,0,0,0,111000,20000,0,0,0,0,57000,38600,57000,0,0,81.64766458,100,5,5,Very Aggressive
215986,16741,1674,2,3,1,1,1,1,5,2,3,4,7,1,1,3,0,0,0,0,0,1,0,0,0,1521800,43000,1478800,9000,9000,0,0,0,0,7280,0,0,0,0,0,14000,7280,14000,0,0,16.93023256,33.86046512,2,3,Conservative
215991,16751,1675,1,2,1,1,2,2,8,2,3,4,1,1,3,2,0,0,0,0,1,0,0,0,0,23460,14040,9420,3000,3000,0,0,0,0,11040,0,0,0,0,0,11040,11040,0,0,0,78.63247863,100,5,5,Very Aggressive
215996,16761,1676,1,1,1,1,2,4,13,2,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,197540,190300,7240,110300,30000,0,80000,0,30000,40000,30000,0,0,0,0,50000,10000,0,0,0,21.01944298,26.27430373,2,2,Conservative
216001,16771,1677,1,1,2,1,1,4,13,2,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,1853101,1346701,506400,127900,100000,27900,0,0,0,864791,440000,0,0,0,0,419001,419001,248201,0,0,64.21551629,95.3286587,4,5,Aggressive
216006,16781,1678,1,2,2,1,2,3,10,3,1,2,0,2,1,2,0,0,0,0,0,1,0,0,0,33060,29760,3300,13860,3500,0,10360,0,0,15500,15500,0,0,0,0,400,0,0,0,0,52.08333333,52.08333333,4,4,Aggressive
216026,16821,1682,1,3,1,1,1,3,10,3,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,758200,571000,187200,30000,10000,20000,0,100000,0,69300,0,0,0,0,0,351000,69300,306000,0,0,12.13660245,24.2732049,2,2,Conservative
216031,16831,1683,1,1,2,1,1,4,12,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,1289274,817474,471800,87914,3174,1940,82800,0,29400,373030,29400,0,0,0,0,687260,343630,111460,0,0,45.63203233,87.66762001,3,5,Moderate
216041,16851,1685,3,4,4,0,1,4,13,6,6,5,0,1,3,2,0,0,0,0,0,0,1,0,0,2280300,1030300,1250000,7500,7500,0,0,0,0,173600,0,0,0,0,0,698800,0,698800,0,0,16.84946132,16.84946132,2,2,Conservative
216051,16871,1687,2,1,2,1,2,4,13,2,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,395244.4,12844.4,382400,688.4,660,0,0,0,0,2401.2,0,0,0,0,0,12006,2401.2,12006,0,0,18.69452835,37.38905671,2,3,Conservative
216056,16881,1688,3,4,4,0,1,4,12,5,6,5,0,1,1,3,0,0,0,0,0,0,1,0,0,1705100,560300,1144800,25500,25500,0,0,0,0,310900,70000,0,0,0,0,204800,74100,160000,1,0,55.48813136,68.71318936,4,4,Aggressive
216071,16911,1691,1,2,2,1,2,2,8,1,3,4,1,1,2,2,0,0,0,1,0,0,0,0,0,18440,5480,12960,3800,2500,1300,0,0,0,594,0,0,0,0,0,1680,594,0,0,0,10.83941606,21.67883212,2,2,Conservative
216076,16921,1692,1,1,2,1,1,4,12,4,5,4,3,1,3,2,0,0,0,0,0,1,0,0,0,790060,482000,308060,232000,0,225000,7000,0,0,58000,0,0,0,0,0,200000,58000,0,0,1,12.03319502,24.06639004,2,2,Conservative
216081,16931,1693,3,4,4,0,1,2,8,4,6,5,0,1,1,2,0,0,0,0,1,0,0,0,0,169300,32300,137000,1300,500,800,0,0,0,0,0,0,0,0,0,28000,0,28000,0,0,0,0,1,1,Very Conservative
216086,16941,1694,2,1,1,1,1,4,12,5,5,4,1,1,3,3,0,0,0,0,0,0,0,1,0,140889300,9251900,131637400,8075400,2277400,0,5798000,0,0,528200,101000,0,0,0,0,1068000,427200,0,0,0,5.709097591,10.32652752,1,2,Very Conservative
216091,16951,1695,1,1,2,1,1,4,12,1,1,2,0,2,1,3,0,0,0,0,0,0,1,0,0,172201,47201,125000,6401,0,1201,5200,0,0,40800,0,0,0,0,0,40800,40800,40800,1,0,86.43884663,100,5,5,Very Aggressive
216096,16961,1696,1,2,2,1,2,3,9,3,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,62100,56140,5960,3340,0,1520,1820,0,0,5800,0,0,0,0,0,52800,5800,52800,0,0,10.33131457,20.66262914,2,2,Conservative
216101,16971,1697,3,4,4,0,2,2,8,5,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,2580,2580,0,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
216106,16981,1698,1,1,2,1,1,3,9,3,3,4,3,1,3,1,0,0,0,0,0,1,0,0,0,763598,463598,300000,13998,7798,5000,1200,0,0,191500,0,0,0,0,0,449600,191500,79600,0,0,41.30733955,82.6146791,3,5,Moderate
216126,17021,1702,1,2,2,1,2,3,9,1,2,5,0,1,3,3,0,0,0,1,0,0,0,0,0,49992,22912,27080,1152,1152,0,0,0,0,9580,0,0,0,0,0,21760,9580,13000,0,0,41.81215084,83.62430168,3,5,Moderate
216136,17041,1704,1,1,2,1,1,4,13,1,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,246082,25682,220400,6482,6080,402,0,0,0,6840,0,0,0,0,0,19200,6840,19200,0,0,26.63343976,53.26687953,2,4,Conservative
216141,17051,1705,1,2,2,1,1,4,12,3,1,2,0,2,3,2,0,0,0,0,0,1,0,0,0,405400,229400,176000,51000,1000,0,50000,0,0,178400,0,0,0,0,0,178400,178400,20000,0,0,77.76809067,100,5,5,Very Aggressive
216146,17061,1706,1,2,2,1,2,1,7,4,5,5,0,1,3,3,0,0,0,0,1,0,0,0,0,22380,6700,15680,6700,2000,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
216151,17071,1707,1,3,1,1,1,3,10,2,3,4,1,1,3,3,0,1,0,0,0,0,0,0,0,257500,42500,215000,17500,2500,0,15000,0,0,17500,0,0,0,0,0,25000,17500,0,0,1,41.17647059,82.35294118,3,5,Moderate
216156,17081,1708,2,3,2,1,1,2,8,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,450320,54020,396300,13000,13000,0,0,0,3020,3020,3020,0,0,0,0,0,0,0,0,0,5.590522029,5.590522029,1,1,Very Conservative
216161,17091,1709,3,4,4,0,1,4,12,6,6,3,0,2,3,3,0,0.2,0.2,0,0,0.2,0.2,0,0.2,10738650,3618850,7119800,1303850,53850,1250000,0,0,0,15000,0,0,0,0,0,815000,15000,15000,0,1,0.414496318,0.828992636,1,1,Very Conservative
216171,17111,1711,1,3,2,1,1,3,9,4,5,4,3,1,1,2,0,0,0,0,0,0,1,0,0,531144,216704,314440,38742,10406,28336,0,0,0,96650,0,0,0,0,0,156800,96650,0,0,0,44.60000738,89.20001477,3,5,Moderate
216176,17121,1712,3,4,4,0,1,1,5,6,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,317100,167100,150000,2100,100,2000,0,0,60000,135000,60000,0,0,0,0,50000,50000,50000,0,0,80.78994614,100,5,5,Very Aggressive
216186,17141,1714,1,1,2,1,1,4,13,3,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,101065600,22044600,79021000,2019600,0,462800,1556800,0,0,11275300,2000000,0,0,0,0,525000,512500,25000,0,0,51.14767335,53.47250574,4,4,Aggressive
216196,17161,1716,1,1,2,1,1,3,9,4,5,3,0,2,3,2,0,0,0,0,0,1,0,0,0,315700,189300,126400,164300,10900,0,153400,0,0,7500,0,0,0,0,0,25000,7500,0,1,0,3.961965135,7.923930269,1,1,Very Conservative
216201,17171,1717,1,2,1,1,1,2,8,3,1,2,0,2,1,3,0,0,0,0,0,1,0,0,0,230240,90840,139400,2000,1000,1000,0,0,1840,45340,1840,0,0,0,0,87000,43500,0,0,0,49.91193307,97.79832673,3,5,Moderate
216206,17181,1718,1,1,1,1,1,2,8,4,5,4,1,1,1,3,0,0,0,0,0,1,0,0,0,3377228.9,1863500,1513728.9,21000,15000,6000,0,0,42000,870000,42000,0,0,0,0,1800000,828000,0,0,0,46.6863429,91.11886236,3,5,Moderate
216211,17191,1719,2,1,2,1,1,4,12,5,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,131537320,38147780,93389540,99980,36380,0,63600,0,15900000,17402800,16895000,9478000,0,2750000,0,929800,507800,929800,0,0,45.61943054,46.9505696,3,3,Moderate
216216,17201,1720,3,4,4,0,1,4,14,4,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,492200,170000,322200,100000,0,60000,40000,0,70000,70000,70000,0,0,0,0,0,0,0,0,0,41.17647059,41.17647059,3,3,Moderate
216221,17211,1721,3,4,4,0,1,2,8,6,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,520584,337384,183200,292384,2384,290000,0,45000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
216226,17221,1722,2,1,2,1,1,4,14,5,5,5,0,1,3,1,0,0,0,0,0,1,0,0,0,11110760,675000,10435760,10000,10000,0,0,0,0,600000,0,0,0,0,0,600000,600000,100000,0,0,88.88888889,100,5,5,Very Aggressive
216231,17231,1723,1,1,1,1,1,2,8,3,1,2,0,2,3,3,0,0,0,0,1,0,0,0,0,93470,42550,50920,2550,2150,400,0,0,0,20000,0,0,0,0,0,40000,20000,0,0,0,47.00352526,94.00705053,3,5,Moderate
216241,17251,1725,2,1,2,1,1,4,13,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,3712000,2790000,922000,405000,5000,150000,0,0,0,130000,0,0,0,0,0,2035000,130000,775000,0,1,4.659498208,9.318996416,1,1,Very Conservative
216246,17261,1726,2,1,2,1,1,4,13,5,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,227607680,204081340,23526340,119540,119540,0,0,0,1160000,201712600,1160000,0,0,0,0,552600,552600,552600,0,0,98.83931574,99.11009012,5,5,Very Aggressive
216251,17271,1727,2,1,2,1,1,4,12,3,3,4,3,1,3,3,0,0,0,0,0,1,0,0,0,2507820,77900,2429920,11700,11500,200,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0.174582798,0.174582798,1,1,Very Conservative
216256,17281,1728,1,2,2,1,1,1,7,4,5,3,0,2,3,2.4,0,0,0,0,0,1,0,0,0,236600,35200,201400,1000,1000,0,0,0,0,27040,0,0,0,0,0,34000,27040,8000,0,1,76.81818182,100,5,5,Very Aggressive
216261,17291,1729,1,3,2,1,2,2,8,1,3,4,1,1,3,2,0,0,0,0,0,1,0,0,0,8154,3274,4880,2774,1924,850,0,0,0,125,0,0,0,0,0,500,125,0,0,0,3.817959682,7.635919365,1,1,Very Conservative
216266,17301,1730,1,1,1,1,2,4,13,1,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,42940,42940,0,14600,5000,9600,0,0,0,11801,5100,0,0,0,0,18820,6701,9280,0,0,27.48253377,43.08802981,2,3,Conservative
216271,17311,1731,1,2,2,1,2,4,12,1,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,28840,26000,2840,1500,1500,0,0,0,0,22800,0,0,0,0,0,24000,22800,0,0,0,87.69230769,100,5,5,Very Aggressive
216276,17321,1732,1,3,2,1,2,2,8,2,3,4,2,1,3,2,0,0,0,0,0,0,1,0,0,32260,8000,24260,3000,1500,1500,0,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
216291,17351,1735,1,2,2,1,2,3,9,3,4,1,1,2,3,2,0,0,1,0,0,0,0,0,0,11500,11500,0,1500,1500,0,0,0,0,7000,0,0,0,0,0,10000,7000,10000,0,0,60.86956522,100,4,5,Aggressive
216296,17361,1736,1,1,2,1,1,3,11,4,5,3,0,2,3,3,0,0,0,0,1,0,0,0,0,838030,414380,423650,75000,8000,67000,0,3380,0,68670,0,0,0,0,0,171000,29070,171000,0,0,16.57174574,23.58704571,2,2,Conservative
216301,17371,1737,2,2,2,1,1,3,9,4,5,1,1,2,3,3,0,0,0,0,0,0,1,0,0,207580,5500,202080,5500,3500,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Very Conservative
216326,17421,1742,2,1,1,1,1,4,13,3,3,4,4,1,3,3,0,0,0,0,0,1,0,0,0,2758900,1283600,1475300,412200,12200,400000,0,0,0,1206050,300000,0,0,0,0,466200,466200,351200,0,0,93.95839825,100,5,5,Very Aggressive
216331,17431,1743,1,1,2,1,1,3,9,3,1,2,0,2,3,2,0,0,0,0,0,0,1,0,0,379800,4800,375000,4800,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
216336,17441,1744,1,1,2,1,1,3,9,3,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,219900,40200,179700,22300,8000,14300,0,0,0,4730,0,0,0,0,0,17900,4730,15000,0,0,11.76616915,23.53233831,2,2,Conservative
216341,17451,1745,2,2,2,1,1,4,12,5,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,58250000,5800000,52450000,300000,0,0,300000,0,5000000,5500000,5000000,0,0,0,0,500000,500000,500000,0,0,94.82758621,100,5,5,Very Aggressive
216356,17481,1748,1,1,2,1,1,4,13,4,5,4,2,1,3,2,0,0,0,0,0,0,1,0,0,917900,90080,827820,2000,2000,0,0,0,0,30494,0,0,0,0,0,72800,27650,72800,0,1,33.85213144,64.54706927,3,4,Moderate
216371,17511,1751,3,4,4,0,1,3,10,6,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,641820,157320,484500,9720,3720,6000,0,0,0,101700,0,0,0,0,0,147600,101700,147600,0,0,64.64530892,100,4,5,Aggressive
216376,17521,1752,3,4,4,0,1,4,12,6,6,3,0,2,3,2,0,0,0,0,0,0,1,0,0,670518,500058,170460,132858,2718,1540,128600,114400,36200,186032,183000,0,0,0,0,0,0,0,0,0,37.20208456,37.20208456,3,3,Moderate
216381,17531,1753,1,1,2,1,1,4,12,2,1,2,0,2,1,1,0,0,0,0,0,0,1,0,0,465700,180700,285000,65700,2700,59000,4000,0,20000,110000,85000,0,0,0,0,30000,25000,10000,0,0,60.87437742,74.7094632,4,5,Aggressive
216386,17541,1754,2,1,2,1,1,4,12,3,3,4,2,1,1,3,0,0,0,0,0,1,0,0,0,4275000,1175000,3100000,175000,75000,0,100000,0,0,500000,0,0,0,0,0,1000000,500000,1000000,0,0,42.55319149,85.10638298,3,5,Moderate
