CASEID,predicted_risk_level_model,predicted_risk_level_allocation,risk_level_used_for_recommendation,predicted_risky_share,aux_risk_label,aux_allocation_mae,rescaled_overlap_flag,coverage_before_rescale,coverage_after_rescale,top_ranked_product_id,top_ranked_product_name,top_basket_product_id,top_basket_weight,basket_asset_diversification,basket_category_diversification,basket_subtype_diversification,basket_overall_diversification,pred_cash,aux_cash,pred_bond,aux_bond,pred_pension,aux_pension,pred_equity,aux_equity
150596,1,0,1,0.18078117072582245,0,0.10930947959423065,True,1.0000011658828953,1.0000000000000002,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.2541104375261014,0.5034118673100543,0.9382465469312179,0.9382465469312179,0.7643126750827525,0.7478759288787842,0.9664949178695679,0.00025905974325723946,0.0,0.25059640407562256,0.03350506350398064,0.0012685402762144804,0.0
150611,2,0,2,0.3823361396789551,0,0.2862201929092407,False,0.09281228959352773,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.21770791133643996,0.680550109989527,0.7523989008212556,0.7523989008212556,0.7236593844885642,0.42755958437919617,1.0,0.0007181480177678168,0.0,0.5529230237007141,0.0,0.01879924163222313,0.0
150761,2,0,2,0.49636128544807434,0,0.379788339138031,False,0.11971838724732656,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.22289574146270752,0.611846947925983,0.5736065136806091,0.5736065136806091,0.5889026873787586,0.22281770408153534,0.9823943376541138,0.0003501813916955143,0.0,0.6961124539375305,0.017605654895305634,0.0807197317481041,0.0
150811,0,0,0,0.10446731001138687,3,0.28717535734176636,False,0.9999999999800797,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.33316100786143465,0.04426936026026803,0.8469508031616507,0.8469508031616507,0.5258782260010977,0.9831522703170776,0.42231079936027527,8.300169611175079e-06,0.0,0.013500924222171307,0.0,0.003338441951200366,0.5776892304420471
150846,2,0,2,0.43423599004745483,2,0.05987170338630676,False,0.9999999999521489,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.1930030733346939,0.42677746822148316,0.40010387645764045,0.40010387645764045,0.41077331316317756,0.1929624229669571,0.07342962175607681,0.00021063601889181882,0.0,0.8014782667160034,0.8134678602218628,0.005348699167370796,0.113102488219738
150851,1,0,1,0.1914753019809723,3,0.30357128381729126,True,1.000000000013916,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.21528255698787646,0.6197533384903394,0.9147209614297988,0.9147209614297988,0.796733912254015,0.6327674388885498,0.02588377147912979,0.00011274231655988842,0.0,0.3669735789299011,0.9741162061691284,0.00014617042324971408,0.0
150911,0,0,0,0.0716887041926384,0,0.12320021539926529,False,0.3305627034997552,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.3366186881433997,0.017346197004733426,0.8386672815105802,0.8386672815105802,0.5101388477082415,0.993453860282898,0.747054934501648,1.5088653526618145e-06,0.0,0.006047844421118498,0.21856126189231873,0.0004967979621142149,0.03438378497958183
150931,2,0,2,0.47434985637664795,2,0.11720089614391327,False,0.999999873990083,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.13797879219055176,0.3171750728909357,0.29735163083525223,0.29735163083525223,0.30528100765752564,0.13784995675086975,0.3035048842430115,3.1188057619147e-05,0.0,0.8612162470817566,0.62684565782547,0.0009026100160554051,0.06964947283267975
151026,2,1,2,0.48905330896377563,4,0.22891373932361603,False,0.999999999982414,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.29061606526374817,0.7892038735081367,0.7379086451807704,0.7398786314138781,0.7596087282515815,0.29061606526374817,0.041389890015125275,0.0014456413919106126,0.0,0.5450829863548279,0.33792731165885925,0.162855327129364,0.6206827759742737
151041,2,1,2,0.433561235666275,2,0.34611111879348755,False,0.9792207795840108,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.2574196160760778,0.8243989064047851,0.9326660452121235,0.9331213004986917,0.889632342861129,0.5064252614974976,0.07792207598686218,0.0006286035059019923,0.37662336230278015,0.2896931767463684,0.025974025949835777,0.20325303077697754,0.5194805264472961
